id,log_date,timestamp,location,dominan,aqi,pm25,pm10,co,no2,so2,o3
927,2025-04-23 17:01:18.489027+07,2025-04-23 16:00:00+07,surabaya,pm25,131,131,54,,46,44,87
928,2025-04-23 17:02:19.328046+07,2025-04-23 16:00:00+07,surabaya,pm25,131,131,54,,46,44,87
929,2025-04-23 17:03:20.016384+07,2025-04-23 16:00:00+07,surabaya,pm25,131,131,54,,46,44,87
930,2025-04-23 17:04:21.012968+07,2025-04-23 16:00:00+07,surabaya,pm25,131,131,54,,46,44,87
931,2025-04-23 17:05:21.702175+07,2025-04-23 16:00:00+07,surabaya,pm25,131,131,54,,46,44,87
932,2025-04-23 17:06:22.388456+07,2025-04-23 16:00:00+07,surabaya,pm25,131,131,54,,46,44,87
933,2025-04-23 17:07:23.039929+07,2025-04-23 16:00:00+07,surabaya,pm25,131,131,54,,46,44,87
934,2025-04-23 17:08:23.809913+07,2025-04-23 16:00:00+07,surabaya,pm25,131,131,54,,46,44,87
935,2025-04-23 17:09:24.487702+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
936,2025-04-23 17:10:25.168391+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
937,2025-04-23 17:11:25.816053+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
938,2025-04-23 17:12:26.501375+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
939,2025-04-23 17:13:27.191781+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
940,2025-04-23 17:14:27.880676+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
941,2025-04-23 17:15:28.525093+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
942,2025-04-23 17:16:29.488319+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
943,2025-04-23 17:17:30.177503+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
944,2025-04-23 17:18:30.860221+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
945,2025-04-23 17:19:31.503511+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
946,2025-04-23 17:20:32.19061+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
947,2025-04-23 17:21:32.858129+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
948,2025-04-23 17:22:33.547857+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
949,2025-04-23 17:23:34.233941+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
950,2025-04-23 17:24:34.90228+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
951,2025-04-23 17:25:35.54546+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
952,2025-04-23 17:26:36.195737+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
953,2025-04-23 17:27:36.884177+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
954,2025-04-23 17:28:37.566543+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
955,2025-04-23 17:29:38.22681+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
956,2025-04-23 17:30:38.919926+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
957,2025-04-23 17:31:39.567358+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
958,2025-04-23 17:32:40.298503+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
959,2025-04-23 17:33:40.994652+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
960,2025-04-23 17:34:41.680587+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
961,2025-04-23 17:35:42.368095+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
962,2025-04-23 17:36:43.053002+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
963,2025-04-23 17:37:43.735485+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
964,2025-04-23 17:38:44.422128+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
965,2025-04-23 17:39:45.104323+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
966,2025-04-23 17:40:45.792467+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
967,2025-04-23 17:41:46.443645+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
968,2025-04-23 17:42:47.100771+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
969,2025-04-23 17:43:47.785153+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
970,2025-04-23 17:44:48.463602+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
971,2025-04-23 17:45:49.145812+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
972,2025-04-23 17:46:49.835816+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
973,2025-04-23 17:47:50.517921+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
974,2025-04-23 17:48:51.20588+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
975,2025-04-23 17:49:51.889447+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
976,2025-04-23 17:50:52.58035+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
977,2025-04-23 17:51:53.237712+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
978,2025-04-23 17:52:54.185329+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
979,2025-04-23 17:53:54.876432+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
980,2025-04-23 17:54:55.556287+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
981,2025-04-23 17:55:56.23923+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
982,2025-04-23 17:56:56.927413+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
983,2025-04-23 17:57:57.574249+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
984,2025-04-23 17:58:58.252607+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
985,2025-04-23 17:59:58.939599+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
986,2025-04-23 18:00:59.64306+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
987,2025-04-23 18:02:00.32173+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
988,2025-04-23 18:03:01.008348+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
989,2025-04-23 18:04:01.695654+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
990,2025-04-23 18:05:02.361103+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
991,2025-04-23 18:06:03.057731+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
992,2025-04-23 18:07:03.715582+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
993,2025-04-23 18:08:04.400717+07,2025-04-23 17:00:00+07,surabaya,pm25,131,131,54,,46,44,87
994,2025-04-23 18:09:05.069618+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
995,2025-04-23 18:10:05.758474+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
996,2025-04-23 18:11:06.452993+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
997,2025-04-23 18:12:07.507198+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
998,2025-04-23 18:13:08.55557+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
999,2025-04-23 18:14:09.204071+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1000,2025-04-23 18:15:09.896313+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1001,2025-04-23 18:16:10.660652+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1002,2025-04-23 18:17:11.691988+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1003,2025-04-23 18:18:12.390704+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1004,2025-04-23 18:19:13.082106+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1005,2025-04-23 18:20:13.909885+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1006,2025-04-23 18:21:14.573332+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1007,2025-04-23 18:22:15.291012+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1008,2025-04-23 18:23:15.937994+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1009,2025-04-23 18:24:16.626222+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1010,2025-04-23 18:25:17.316498+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1011,2025-04-23 18:26:18.317195+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1012,2025-04-23 18:27:19.029756+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1013,2025-04-23 18:28:20.069778+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1014,2025-04-23 18:29:21.136013+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1015,2025-04-23 18:30:21.828072+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1016,2025-04-23 18:31:22.511832+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1017,2025-04-23 18:32:23.163236+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1018,2025-04-23 18:33:23.828204+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1019,2025-04-23 18:34:24.517769+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1020,2025-04-23 18:35:25.225471+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1021,2025-04-23 18:36:26.060548+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1022,2025-04-23 18:37:26.872768+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1023,2025-04-23 18:38:27.538315+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1024,2025-04-23 18:39:28.19285+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1025,2025-04-23 18:40:28.872872+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1026,2025-04-23 18:41:29.582871+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1027,2025-04-23 18:42:30.280615+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1028,2025-04-23 18:43:30.97557+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1029,2025-04-23 18:44:31.657372+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1030,2025-04-23 18:45:32.345008+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1031,2025-04-23 18:46:33.353456+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1032,2025-04-23 18:47:34.037826+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1033,2025-04-23 18:48:34.720999+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1034,2025-04-23 18:49:35.367902+07,2025-04-23 18:00:00+07,surabaya,pm25,132,132,54,,46,44,87
1035,2025-04-24 16:04:26.320825+07,2025-04-24 15:00:00+07,surabaya,pm25,138,138,55,,42,43,92
1036,2025-04-24 16:05:27.234634+07,2025-04-24 15:00:00+07,surabaya,pm25,138,138,55,,42,43,92
1037,2025-04-24 16:06:28.303234+07,2025-04-24 15:00:00+07,surabaya,pm25,138,138,55,,42,43,92
1038,2025-04-24 16:07:30.089898+07,2025-04-24 15:00:00+07,surabaya,pm25,138,138,55,,42,43,92
1039,2025-04-24 16:08:31.597775+07,2025-04-24 15:00:00+07,surabaya,pm25,138,138,55,,42,43,92
1040,2025-04-24 16:09:32.423212+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1041,2025-04-24 16:10:33.273259+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1042,2025-04-24 16:11:34.115309+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1043,2025-04-24 16:12:34.856171+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1044,2025-04-24 16:13:35.694316+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1045,2025-04-24 16:14:36.4203+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1046,2025-04-24 16:15:37.473235+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1047,2025-04-24 16:16:38.311277+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1048,2025-04-24 16:17:39.171851+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1049,2025-04-24 16:18:39.997419+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1050,2025-04-24 16:19:40.739534+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1051,2025-04-24 16:20:41.455632+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1052,2025-04-24 16:21:42.202398+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1053,2025-04-24 16:22:42.962513+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1054,2025-04-24 16:23:44.695329+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1055,2025-04-24 16:24:46.528166+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1056,2025-04-24 16:25:47.261831+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1057,2025-04-24 16:26:47.991369+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1058,2025-04-24 16:27:48.770698+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1059,2025-04-24 16:28:49.564711+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1060,2025-04-24 16:29:51.026915+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1061,2025-04-24 16:30:51.766639+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1062,2025-04-24 16:31:52.85821+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1063,2025-04-24 16:32:55.88774+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1064,2025-04-24 16:33:58.524706+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1065,2025-04-24 16:34:59.258193+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1066,2025-04-24 16:35:59.966782+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1067,2025-04-24 16:37:00.709941+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1068,2025-04-24 16:38:02.18324+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1069,2025-04-24 16:39:03.096217+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1070,2025-04-24 16:40:03.835553+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1071,2025-04-24 16:41:04.948666+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1072,2025-04-24 16:42:05.66592+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1073,2025-04-24 16:43:06.351314+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1074,2025-04-24 16:44:07.086809+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1075,2025-04-24 16:45:08.041978+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1076,2025-04-24 16:46:09.195141+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1077,2025-04-24 16:47:10.193419+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1078,2025-04-24 16:48:12.029737+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1079,2025-04-24 16:49:13.107412+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1080,2025-04-24 16:50:13.883776+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1081,2025-04-24 16:51:14.710009+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1082,2025-04-24 16:52:15.436854+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1083,2025-04-24 16:53:16.175008+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1084,2025-04-24 16:54:16.879785+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1085,2025-04-24 16:55:17.574907+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1086,2025-04-24 16:56:18.558362+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1087,2025-04-24 16:57:19.259774+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1088,2025-04-24 16:58:20.251615+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1089,2025-04-24 16:59:20.988888+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1090,2025-04-24 17:00:21.727073+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1091,2025-04-24 17:01:22.458701+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1092,2025-04-24 17:02:23.562797+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1093,2025-04-24 17:03:24.72758+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1094,2025-04-24 17:04:26.828947+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1095,2025-04-24 17:05:27.896922+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1096,2025-04-24 17:06:28.59188+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1097,2025-04-24 17:07:29.943824+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1098,2025-04-24 17:08:30.67088+07,2025-04-24 16:00:00+07,surabaya,pm25,137,137,55,,42,43,93
1099,2025-04-24 17:09:31.418238+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1100,2025-04-24 17:10:32.275756+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1101,2025-04-24 17:11:33.473158+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1102,2025-04-24 17:13:55.37446+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1103,2025-04-24 17:14:56.283845+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1104,2025-04-24 17:15:56.997914+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1105,2025-04-24 17:16:57.705326+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1106,2025-04-24 17:17:58.670131+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1107,2025-04-24 17:18:59.827833+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1108,2025-04-24 17:20:00.727201+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1109,2025-04-24 17:21:02.2785+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1110,2025-04-24 17:22:02.970957+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1111,2025-04-24 17:23:04.9138+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1112,2025-04-24 17:24:06.001999+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1113,2025-04-24 17:25:07.095722+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1114,2025-04-24 17:26:08.155454+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1115,2025-04-24 17:27:08.897296+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1116,2025-04-24 17:28:09.618996+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1117,2025-04-24 17:29:10.322104+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1118,2025-04-24 17:30:11.04696+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1119,2025-04-24 17:31:11.849576+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1120,2025-04-24 17:32:12.751902+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1121,2025-04-24 17:33:13.476946+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1122,2025-04-24 17:34:14.145988+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1123,2025-04-24 17:35:14.874806+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1124,2025-04-24 17:36:15.604896+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1125,2025-04-24 17:37:16.677505+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1126,2025-04-24 17:38:17.400747+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1127,2025-04-24 17:39:18.261957+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1128,2025-04-24 17:40:19.371972+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1129,2025-04-24 17:41:20.209981+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1130,2025-04-24 17:42:20.924075+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1131,2025-04-24 17:43:21.621328+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1132,2025-04-24 17:44:22.34314+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1133,2025-04-24 17:45:23.322124+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1134,2025-04-24 17:46:26.577188+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1135,2025-04-24 17:47:27.313079+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1136,2025-04-24 17:48:28.040239+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1137,2025-04-24 17:49:29.051265+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1138,2025-04-24 17:50:29.738066+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1139,2025-04-24 17:51:30.492945+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1140,2025-04-24 17:52:31.233137+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1141,2025-04-24 17:53:32.260518+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1142,2025-04-24 17:54:33.423387+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1143,2025-04-24 17:55:34.153052+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1144,2025-04-24 17:56:34.882382+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1145,2025-04-24 17:57:35.636425+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1146,2025-04-24 17:58:36.346239+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1147,2025-04-24 17:59:37.099125+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1148,2025-04-24 18:00:37.868688+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1149,2025-04-24 18:01:38.616199+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1150,2025-04-24 18:02:39.362529+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1151,2025-04-24 18:03:40.100385+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1152,2025-04-24 18:04:40.788447+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1153,2025-04-24 18:05:41.528968+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1154,2025-04-24 18:06:42.255147+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1155,2025-04-24 18:07:42.994906+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1156,2025-04-24 18:08:43.767514+07,2025-04-24 17:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1157,2025-04-24 18:09:44.519417+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1158,2025-04-24 18:10:45.551772+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1159,2025-04-24 18:11:46.298066+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1160,2025-04-24 18:12:47.098509+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1161,2025-04-24 18:13:47.832963+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1162,2025-04-24 18:14:48.698199+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1163,2025-04-24 18:15:49.428618+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1164,2025-04-24 18:16:50.537262+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1165,2025-04-24 18:17:51.757383+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1166,2025-04-24 18:18:52.547296+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
1167,2025-04-24 18:19:53.268314+07,2025-04-24 18:00:00+07,surabaya,pm25,135,135,55,,42,43,93
